Athlete,Country,Races,Shifted_Mean,Shape,Shift_Used,Profile_Type,Scale
Alexa Scott,CAN,4,3.0874999999999972,0.10534792204478535,1.6300000000000012,Actual,3.070414625403853
Isabelle van Elst,BEL,9,3.121333333333333,0.11486936677048029,1.6300000000000012,Actual,3.1008081629756417
Meike Veen,NED,1,3.1459999999999924,0.17987858017126643,1.6300000000000012,Synthetic,3.09551302854339
Chloé Hoogendoorn,NED,1,3.170000000000008,0.17987858017126643,1.6300000000000012,Synthetic,3.1191278768221857
Sofia Thorup,DEN,9,3.1824444444444415,0.20379299584941513,1.6300000000000012,Actual,3.117039902083456
Nadezhda Morozova,KAZ,7,3.232285714285711,0.3331495029648609,1.6300000000000012,Actual,3.0577985923167676
Natalia Czerwonka,POL,4,3.2374999999999994,0.06168299096104717,1.6300000000000012,Actual,3.231346848683504
Anna Ostlender,GER,9,3.322444444444445,0.22740129320519428,1.6300000000000012,Actual,3.2376414473739534
Ellia Smeding,GBR,7,3.3297142857142803,0.23182128682903294,1.6300000000000012,Actual,3.2414343929602327
Kristina Silaeva,KAZ,5,3.3339999999999974,0.17755410249521356,1.6300000000000012,Actual,3.281859080523409
Natalia Jabrzyk,POL,9,3.367999999999997,0.3346823591450057,1.6300000000000012,Actual,3.1845562540185814
Vanessa Herzog,AUT,6,3.500666666666666,0.14366727357510556,1.6300000000000012,Actual,3.4647250671684713
Lea Sophie Scholz,GER,9,3.526888888888889,0.11655898023776244,1.6300000000000012,Actual,3.503011929825779
Greta Myers,USA,3,3.5799999999999987,0.17189676949716015,1.6300000000000012,Actual,3.527496987466889
Kaitlyn McGregor,SUI,6,3.7173333333333325,0.13563306436133635,1.6300000000000012,Actual,3.6832974651357193
Rin Kosaka,JPN,4,3.7294999999999963,0.029415094861268903,1.6300000000000012,Actual,3.7278868781170242
Jeannine Rosner,AUT,1,3.746000000000015,0.17987858017126643,1.6300000000000012,Synthetic,3.68588423551291
Giorgia Aiello,ITA,4,3.7469999999999986,0.19887914369084042,1.6300000000000012,Actual,3.6736255507515936
Kaja Ziomek-Nogal,POL,4,3.8144999999999976,0.033707905338658244,1.6300000000000012,Actual,3.81233355435724
Ruining Tian,CHN,4,3.837499999999997,0.13314613672868397,1.6300000000000012,Actual,3.8036349148016186
Soo-Min Kang,KOR,4,3.9885,0.19849315897956166,1.6300000000000012,Actual,3.9106963520286335
Rose Laliberté-Roy,CAN,5,4.0631999999999975,0.14638027720158375,1.6300000000000012,Actual,4.019900888512387
Sumire Kikuchi,JPN,4,4.110000000000001,0.12888863921920507,1.6300000000000012,Actual,4.076003148661391
Iga Wojtasik,POL,5,4.219999999999999,0.07348809689761743,1.6300000000000012,Actual,4.208620315098925
Maddison Pearman,CAN,8,4.239749999999999,0.12428200284220618,1.6300000000000012,Actual,4.2071324911084185
Fran Vanhoutte,BEL,7,4.271714285714284,0.1445541833691933,1.6300000000000012,Actual,4.227315942804282
Erin Jackson,USA,3,4.296666666666668,0.50451350381663,1.6300000000000012,Actual,3.783208997098869
Arina Ilyachshenko,KAZ,3,4.337999999999995,0.17764541469078218,1.6300000000000012,Actual,4.270088127235307
Mia Manganello,USA,8,4.356,0.0842132352169266,1.6300000000000012,Actual,4.340581262421665
Dongxue Xi,CHN,2,4.430000000000005,0.17987858017126643,1.6300000000000012,Synthetic,4.3589074114581265
Kyeong-Joo Kim,KOR,1,4.482000000000005,0.17987858017126643,1.6300000000000012,Synthetic,4.410072916062149
Anna Kubo,JPN,2,4.482000000000012,0.17987858017126643,1.6300000000000012,Synthetic,4.410072916062157
Chrysta Rands-Evans,USA,8,4.59225,0.10482407669482335,1.6300000000000012,Actual,4.567089159277024
Abigail Mccluskey,CAN,4,4.601999999999995,0.09024607050518829,1.6300000000000012,Actual,4.583297948064419
Maybritt Vigl,ITA,4,4.652500000000002,0.09997565353488219,1.6300000000000012,Actual,4.6293068287839505
Min-Jee Kim,KOR,1,4.6820000000000075,0.17987858017126643,1.6300000000000012,Synthetic,4.606863318385319
Serena Pergher,ITA,3,4.751333333333336,0.08609784291032452,1.6300000000000012,Actual,4.733755495417338
Kako Yamane,JPN,1,4.758000000000001,0.17987858017126643,1.6300000000000012,Synthetic,4.681643671268114
Brooklyn McDougall,CAN,5,4.872399999999999,0.18990945269870751,1.6300000000000012,Actual,4.785324452309652
Darja Vazhenina,KAZ,3,4.8900000000000015,0.05332924797721729,1.6300000000000012,Actual,4.883051340436353
Ying-Chu Chen,TPE,5,4.913200000000003,0.1124605824216998,1.6300000000000012,Actual,4.88222847031477
Julie Nistad Samsonsen,NOR,6,4.928666666666666,0.0590954256883568,1.6300000000000012,Actual,4.920068060276921
Leewon Lim,KOR,4,4.969999999999997,0.08407814194788475,1.6300000000000012,Actual,4.95246421109242
Hana Noake,JPN,1,5.046000000000012,0.17987858017126643,1.6300000000000012,Synthetic,4.965021850613485
Sarah Warren,USA,6,5.049666666666663,0.20097212006650922,1.6300000000000012,Actual,4.948711986559717
Chong Pei,CHN,1,5.056000000000017,0.17987858017126643,1.6300000000000012,Synthetic,4.974861370729648
Sofie Adeberg,GER,3,5.104666666666669,0.09472083752929411,1.6300000000000012,Actual,5.081818324764719
Meng Xu,CHN,4,5.176999999999998,0.14760599169963243,1.6300000000000012,Actual,5.1209090572068305
Carina Jagtøyen,NOR,3,5.24,0.08657373731386325,1.6300000000000012,Actual,5.220399817418969
Iori Kitahara,JPN,2,5.252999999999991,0.17987858017126643,1.6300000000000012,Synthetic,5.16869991701794
Kristina Shumekova,KAZ,1,5.292000000000007,0.17987858017126643,1.6300000000000012,Synthetic,5.207074045470972
Mihaela Hogas,ROU,3,5.428666666666672,0.05972062586292535,1.6300000000000012,Actual,5.418994479212987
Martyna Baran,POL,1,5.467999999999995,0.17987858017126643,1.6300000000000012,Synthetic,5.380249599515347
Huidan Jung,KOR,4,5.472499999999995,0.11804539276807907,1.6300000000000012,Actual,5.434503657511523
Marlen Ehseluns,GER,4,5.6594999999999995,0.2520154826840099,1.6300000000000012,Actual,5.482601131260432
Inessa Shumekova,KAZ,2,5.664,0.17987858017126643,1.6300000000000012,Synthetic,5.573104193792054
Ju-Lin de Visser,TPE,1,5.746,0.17987858017126643,1.6300000000000012,Synthetic,5.6537882587445525
Vera Güntert,SUI,6,5.9653333333333345,0.047895570775268945,1.6300000000000012,Actual,5.958495061126828
Maria Victoria Rodriguez,ARG,3,6.647333333333336,0.042152959858488014,1.6300000000000012,Actual,6.641430225668474
Alena Lifatova,KAZ,2,6.761000000000008,0.17987858017126643,1.6300000000000012,Synthetic,6.652499550534627
Sara Cabrera,ESP,8,6.933499999999997,0.053296924207657824,1.6300000000000012,Actual,6.923659471048492
Mathilde Pédronno,FRA,4,6.937499999999998,0.05876633380058708,1.6300000000000012,Actual,6.925531070947007
Jéssica Carolina Santos Rodrigues,POR,4,7.112499999999995,0.026512274673984284,1.6300000000000012,Actual,7.110000748562915
Laura Kivioja,FIN,8,7.119749999999998,0.10811618724867895,1.6300000000000012,Actual,7.0782595943175
Yuuka Takahashi,JPN,1,7.200000000000008,0.17987858017126643,1.6300000000000012,Synthetic,7.084454483633976
Ramona Härdi,SUI,1,7.365999999999991,0.17987858017126643,1.6300000000000012,Synthetic,7.247790517562187
Marte Bjerkreim Furnée,NOR,2,7.637000000000006,0.17987858017126643,1.6300000000000012,Synthetic,7.51444151271009
Abigél Mercs,HUN,3,7.764666666666666,0.03938495576975407,1.6300000000000012,Actual,7.758646824022641
Veronika Antosova,CZE,2,8.307000000000007,0.17987858017126643,1.6300000000000012,Synthetic,8.173689360492698
Anne Sofie Knutsen Birkedal,NOR,1,9.416000000000002,0.17987858017126643,1.6300000000000012,Synthetic,9.264892141374647
