Athlete,Country,Races,Shifted_Mean,Shape,Shift_Used,Profile_Type,Scale
Rio Yamada,JPN,13,1.6143076923076893,0.19200053984131768,1.1159999999999983,Actual,1.5848251529127009
Martyna Baran,POL,14,1.6652857142857111,0.2880644722757034,1.1159999999999983,Actual,1.5976058083556277
Vanessa Herzog,AUT,9,1.6724444444444422,0.17177785541265309,1.1159999999999983,Actual,1.6479506400123092
Michelle de Jong,NED,2,1.7059999999999982,0.16199215428003322,1.1159999999999983,Synthetic,1.6837622431007804
Béatrice Lamarche,CAN,13,1.7116923076923045,0.23540459403053737,1.1159999999999983,Actual,1.6649163356419001
Karolina Bosiek,POL,14,1.7801428571428541,0.1779882345956896,1.1159999999999983,Actual,1.7521677087024505
Isabel Grevelt,NED,1,1.7879999999999954,0.16199215428003322,1.1159999999999983,Synthetic,1.7646933708465364
Jingziqian Wang,CHN,15,1.8101333333333314,0.13829465775880254,1.1159999999999983,Actual,1.7929060610666543
Erin Jackson,USA,13,1.833692307692305,0.877492922844962,1.1159999999999983,Actual,1.2477409468702956
Brooklyn McDougall,CAN,15,1.8774666666666644,0.14598185758780505,1.1159999999999983,Actual,1.8575678026078841
Iga Wojtasik,POL,2,1.880999999999999,0.16199215428003322,1.1159999999999983,Synthetic,1.8564811132899002
Chong Pei,CHN,7,1.883999999999998,0.12489512938524323,1.1159999999999983,Actual,1.8693630903993934
Julie Nistad Samsonsen,NOR,15,1.925466666666664,0.12441236278115447,1.1159999999999983,Actual,1.9106225752900297
Iori Kitahara,JPN,7,1.9468571428571393,0.11565977446403299,1.1159999999999983,Actual,1.9338788618976452
Huidan Jung,KOR,7,1.9511428571428528,0.12725971584440027,1.1159999999999983,Actual,1.935407239145916
Anna Ostlender,GER,14,2.0002857142857122,0.1488077964546542,1.1159999999999983,Actual,1.9782609434118998
Nadezhda Morozova,KAZ,4,2.0114999999999967,0.17565502832044386,1.1159999999999983,Actual,1.9807060418166522
Fran Vanhoutte,BEL,15,2.0574666666666643,0.09204462520012245,1.1159999999999983,Actual,2.048769452885063
Sofia Thorup,DEN,10,2.1257999999999964,0.12491040039089342,1.1159999999999983,Actual,2.1092805083933084
Meng Xu,CHN,7,2.1337142857142832,0.13446257318954022,1.1159999999999983,Actual,2.114512237618154
Rose Laliberté-Roy,CAN,10,2.1707999999999985,0.07585424899231201,1.1159999999999983,Actual,2.164563727632231
Nikola Zdráhalova,CZE,5,2.1979999999999977,0.11915919399456144,1.1159999999999983,Actual,2.182450655309004
Dongxue Xi,CHN,2,2.2179999999999946,0.16199215428003322,1.1159999999999983,Synthetic,2.1890883090255135
Jenna Larter,CAN,8,2.2337499999999975,0.12796891687273976,1.1159999999999983,Actual,2.215534681689181
Shihui Yu,CHN,7,2.245142857142855,0.13328863253625442,1.1159999999999983,Actual,2.225287727213437
Ellia Smeding,GBR,8,2.3294999999999964,0.17815297135573016,1.1159999999999983,Actual,2.292824380805301
Sarah Warren,USA,12,2.3329999999999984,0.11712816057890549,1.1159999999999983,Actual,2.3170515412853985
Giorgia Aiello,ITA,11,2.342545454545453,0.1976756371837325,1.1159999999999983,Actual,2.2972214110479148
Chrysta Rands-Evans,USA,14,2.3731428571428537,0.09457567581430053,1.1159999999999983,Actual,2.362553197246646
Kako Yamane,JPN,7,2.3737142857142843,0.09566759172387862,1.1159999999999983,Actual,2.3628766434207322
Chae-Eun Park,KOR,5,2.3999999999999972,0.0328670942534199,1.1159999999999983,Actual,2.3987040549547327
Isabelle van Elst,BEL,7,2.4151428571428544,0.06507835956041391,1.1159999999999983,Actual,2.4100339704120572
Xiaoxuan Shi,CHN,7,2.433999999999997,0.13987646414027027,1.1159999999999983,Actual,2.410304967324744
Min-Jee Kim,KOR,1,2.4419999999999984,0.16199215428003322,1.1159999999999983,Synthetic,2.4101684628675892
Darja Vazhenina,KAZ,6,2.45633333333333,0.09975925346999796,1.1159999999999983,Actual,2.4441410900358056
Maybritt Vigl,ITA,7,2.4782857142857107,0.05827632232466118,1.1159999999999983,Actual,2.4740809953250036
Maria Victoria Rodriguez,ARG,9,2.5259999999999954,0.15785086769277729,1.1159999999999983,Actual,2.494725182176639
Luisa María Gonzalez Salazar,ESP,14,2.588142857142855,0.10859413302672251,1.1159999999999983,Actual,2.572927181978602
Anna Kubo,JPN,4,2.625499999999999,0.10713556373082138,1.1159999999999983,Actual,2.610475371926527
McKenzie Browne,USA,13,2.6293846153846134,0.09210064378493843,1.1159999999999983,Actual,2.6182563160143393
Inessa Shumekova,KAZ,5,2.637999999999998,0.09967564217069733,1.1159999999999983,Actual,2.62492792224455
Sofie Adeberg,GER,4,2.6504999999999996,0.040737864986450434,1.1159999999999983,Actual,2.648301562272218
Carina Jagtøyen,NOR,5,2.6759999999999975,0.07493568302010051,1.1159999999999983,Actual,2.6684971905493717
Maddison Pearman,CAN,1,2.752000000000001,0.16199215428003322,1.1159999999999983,Synthetic,2.71612760434546
Mathilde Pédronno,FRA,7,2.7711428571428534,0.1368218469811035,1.1159999999999983,Actual,2.7453256725268878
Ju-Lin de Visser,TPE,7,2.9411428571428537,0.15580129924930464,1.1159999999999983,Actual,2.9056618925149102
Kaitlyn McGregor,SUI,3,2.9733333333333323,0.09940436874355753,1.1159999999999983,Actual,2.9586794696110847
Hanna Biró,HUN,7,3.0425714285714256,0.1142525499985869,1.1159999999999983,Actual,3.022777769754173
Mihaela Hogas,ROU,5,3.0847999999999987,0.05707514318878217,1.1159999999999983,Actual,3.0797796106732283
Arina Ilyachshenko,KAZ,4,3.229499999999999,0.09030328210096768,1.1159999999999983,Actual,3.2163590343231347
Margarita Galiyeva,KAZ,1,3.3120000000000034,0.16199215428003322,1.1159999999999983,Synthetic,3.2688279889506426
Alena Lifatova,KAZ,5,3.502799999999995,0.059395529016218356,1.1159999999999983,Actual,3.4966268066151867
Laura Kivioja,FIN,14,3.613142857142854,0.08721310562995212,1.1159999999999983,Actual,3.5994279434718597
Vera Güntert,SUI,4,3.7229999999999954,0.06825366950663816,1.1159999999999983,Actual,3.7143381760590723
Anne Sofie Knutsen Birkedal,NOR,1,3.897999999999995,0.16199215428003322,1.1159999999999983,Synthetic,3.8471894628410555
Jasmin Güntert,SUI,3,3.928666666666666,0.02356362093707649,1.1159999999999983,Actual,3.927576133299358
Jéssica Carolina Santos Rodrigues,POR,5,4.153999999999998,0.10042498531659443,1.1159999999999983,Actual,4.133105810644543
Marte Bjerkreim Furnée,NOR,1,4.695999999999989,0.16199215428003322,1.1159999999999983,Synthetic,4.634787510903433
